1	2923.81
1	3007.08
1	2954.3
1	2905.43
1	2901.87
1	2994.85
1	2962.8
1	2872.8
1	2873.18
1	2975.23
2	1482.6
2	1466.18
2	1562.88
2	1491.57
2	1500.25
2	1504.87
2	1488.89
2	1517.93
2	1544.68
2	1481.81
3	1031.36
3	1037.97
3	1008.15
3	1007.39
3	994.13
3	1029.07
3	977.731
3	1002.85
3	1000.31
3	979.228
4	762.993
4	751.731
4	750.839
4	766.468
4	758.854
4	769.634
4	767.385
4	793.105
4	780.871
4	772.658
5	604.432
5	607.545
5	635.341
5	627.439
5	618.369
5	649.677
5	611.514
5	624.499
5	603.813
5	595.093
6	510.881
6	506.185
6	495.546
6	525.212
6	508.679
6	510.627
6	503.853
6	511.418
6	513.679
6	520.409
7	428.953
7	443.908
7	450.691
7	436.532
7	452.387
7	434.573
7	434.387
7	445.473
7	440.043
7	450.241
8	390.786
8	379.895
8	378.981
8	386.17
8	379.614
8	383.716
8	380.674
8	381.513
8	378.462
8	383.235
9	353.687
9	332.57
9	344.599
9	338.399
9	347.854
9	335.519
9	341.686
9	338.543
9	345.312
9	338.749
10	299.226
10	316.604
10	305.399
10	310.582
10	307.607
10	311.8
10	299.739
10	302.78
10	307.105
10	308.596
11	280.101
11	273.52
11	281.254
11	290.02
11	280.612
11	287.08
11	269.273
11	278.174
11	284.24
11	281.986
12	309.016
12	259.052
12	279.986
12	246.858
12	258.117
12	252.087
12	250.123
12	257.554
12	253.568
12	254.932
13	230.376
13	231.402
13	238.697
13	238.865
13	241.176
13	226.943
13	232.109
13	242.105
13	236.397
13	239.796
14	224.629
14	219.134
14	222.103
14	219.954
14	219.092
14	218.823
14	220.05
14	223.771
14	218.361
14	215.467
15	209.973
15	271.765
15	300.929
15	212.015
15	204.81
15	207.485
15	215.607
15	205.083
15	203.3
15	201.35
16	305.543
16	188.511
16	195.303
16	195.168
16	197.566
16	198.805
16	240.818
16	218.502
16	194.896
16	191.851
17	182.285
17	187.138
17	180.375
17	184.136
17	240.102
17	260.098
17	255.354
17	177.714
17	217.689
17	268.37
18	179.173
18	172.11
18	247.07
18	183.712
18	241.065
18	171.783
18	176.678
18	249.122
18	191.075
18	169.217
19	165.69
19	203.856
19	165.255
19	163.061
19	160.939
19	244.853
19	158.993
19	164.424
19	168.398
19	169.457
20	184.947
20	156.205
20	158.613
20	162.104
20	198.364
20	169.968
20	146.206
20	172.635
20	153.876
20	158.434
21	156.088
21	224.959
21	223.812
21	218.35
21	155.182
21	157.453
21	154.461
21	229.083
21	212.151
21	149.505
22	145.34
22	147.344
22	217.914
22	217.006
22	209.404
22	213.855
22	167.57
22	138.016
22	169.665
22	154.169
23	134.474
23	195.302
23	207.44
23	222.938
23	164.428
23	203.184
23	164.755
23	200.014
23	215.517
23	197.131
24	207.486
24	153.408
24	154.916
24	136.057
24	157.093
24	198.142
24	204.688
24	128.198
24	131.544
24	196.358
25	154.186
25	135.783
25	198.949
25	190.059
25	148.648
25	188.44
25	175.071
25	149.825
25	223.446
25	199.568
26	176.727
26	187.767
26	121.943
26	189.87
26	188.466
26	189.518
26	192.026
26	187.008
26	187.949
26	188.553
27	179.494
27	119.069
27	122.285
27	197.789
27	194.2
27	162.308
27	172.238
27	178.424
27	168.915
27	178.882
28	115.596
28	171.568
28	171.194
28	170.933
28	168.208
28	141.297
28	171.351
28	167.95
28	218.472
28	187.054
29	171.646
29	176.092
29	171.205
29	165.101
29	177.995
29	173.327
29	169.578
29	168.334
29	176.252
29	171.01
30	196.957
30	181.872
30	184.8
30	167.922
30	182.387
30	169.241
30	166.186
30	169.053
30	162.758
30	165.825
31	156.192
31	157.775
31	165.178
31	159.764
31	162.061
31	193.314
31	162.396
31	178.807
31	162.121
31	153.699
32	156.188
32	156.181
32	150.227
32	165.454
32	177.342
32	162.063
32	178.708
32	163.725
32	148.157
32	164.896
