1	23.666
1	23.645
1	23.667
1	23.668
1	23.622
1	23.614
1	23.64
1	23.653
1	23.642
1	23.63
2	12.48
2	12.457
2	12.473
2	12.445
2	12.508
2	12.488
2	12.512
2	12.529
2	12.483
2	12.509
3	8.785
3	8.838
3	8.786
3	8.805
3	8.795
3	8.778
3	8.788
3	8.787
3	8.806
3	9.762
4	6.962
4	6.993
4	6.964
4	6.987
4	6.956
4	6.955
4	6.945
4	6.953
4	6.973
4	6.969
5	5.957
5	5.948
5	5.889
5	5.898
5	5.881
5	5.913
5	5.903
5	5.879
5	5.893
5	5.898
6	5.012
6	4.966
6	4.959
6	4.949
6	5.11
6	5
6	4.959
6	4.94
6	4.952
6	4.95
7	4.282
7	4.288
7	4.304
7	4.27
7	4.278
7	4.299
7	4.257
7	4.264
7	4.281
7	4.292
8	3.781
8	3.79
8	3.781
8	3.902
8	3.773
8	3.801
8	3.893
8	3.769
8	3.776
8	3.808
9	3.399
9	3.395
9	3.39
9	3.366
9	3.382
9	3.358
9	3.404
9	3.363
9	3.388
9	3.354
10	3.076
10	3.052
10	3.043
10	3.053
10	3.031
10	3.056
10	3.05
10	3.048
10	3.035
10	3.037
11	2.794
11	2.782
11	2.777
11	2.826
11	2.812
11	2.789
11	2.798
11	2.792
11	2.786
11	2.801
12	2.602
12	2.604
12	2.598
12	2.592
12	2.612
12	2.602
12	2.587
12	2.592
12	2.604
12	2.598
13	2.402
13	2.432
13	2.454
13	2.396
13	2.439
13	2.405
13	11.833
13	6.303
13	2.454
13	2.466
14	9.848
14	2.332
14	2.29
14	2.276
14	2.311
14	2.312
14	2.278
14	6.849
14	4.4
14	2.394
15	5.892
15	9.315
15	17.358
15	6.79
15	2.178
15	2.176
15	2.18
15	2.164
15	11.248
15	2.165
16	2.062
16	10.857
16	4.517
16	2.207
16	13.851
16	17.019
16	2.099
16	2.062
16	6.655
16	2.067
17	2.285
17	2.036
17	1.96
17	1.992
17	1.969
17	2
17	6.486
17	17.978
17	1.966
17	1.969
18	6.353
18	17.284
18	2.512
18	21.447
18	15.058
18	16.878
18	1.893
18	15.507
18	16.876
18	15.043
19	16.459
19	16.128
19	11.124
19	21.511
19	8.471
19	16.456
19	16.598
19	1.826
19	3.313
19	11.508
20	10.372
20	13.999
20	16.464
20	16.615
20	20.606
20	6.233
20	16.458
20	16.491
20	15.615
20	16.111
21	6.2
21	21.849
21	9.06
21	11.788
21	15.934
21	16.506
21	11.321
21	21.11
21	16.411
21	3.816
22	16.405
22	20.451
22	21.062
22	25.493
22	21.057
22	19.626
22	16.567
22	20.937
22	18.747
22	16.292
23	19.209
23	11.338
23	15.717
23	20.124
23	15.231
23	16.296
23	16.086
23	21.169
23	16.181
23	16.125
24	11.43
24	16.752
24	15.818
24	20.705
24	16.427
24	27.084
24	20.823
24	18.81
24	20.425
24	16.231
25	15.638
25	16.221
25	15.13
25	20.536
25	16.259
25	16.261
25	12.557
25	16.058
25	21.777
25	24.113
26	16.113
26	24.052
26	16.338
26	15.923
26	20.923
26	5.916
26	20.76
26	15.879
26	20.696
26	16.982
27	20.928
27	16.232
27	20.603
27	20.633
27	18.552
27	18.169
27	16.778
27	15.864
27	17.47
27	15.601
28	15.85
28	16.729
28	20.819
28	16.198
28	16.026
28	20.511
28	15.839
28	20.584
28	15.576
28	16.168
29	18.921
29	21.991
29	25.257
29	15.639
29	20.508
29	15.639
29	26.463
29	20.575
29	20.808
29	20.636
30	15.603
30	18.76
30	23.7
30	16.064
30	20.597
30	20.607
30	20.794
30	19.305
30	15.924
30	20.517
31	15.949
31	19.495
31	30.276
31	16.431
31	21.204
31	18.575
31	15.665
31	16.107
31	15.993
31	16.052
32	20.483
32	20.272
32	15.817
32	16.497
32	19.332
32	20.504
32	20.358
32	28.47
32	20.489
32	20.438
